name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunazimuth,sunelevation,stations,source
Durango CO,2025-08-19T11:00:00,81.2,80,47.9,31.32,0,0,,0,0,15.4,5.9,517,1019.6,0,9.9,707,2.5,7,120.4,51,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T12:00:00,84.1,81.9,47,27.5,0,0,,0,0,16.1,5.7,108,1018.8,0,9.9,881,3.2,9,141,60.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T13:00:00,86.3,83.3,44.7,23.46,0,0,,0,0,16.6,0.4,318,1017.7,0,9.9,1065,3.8,10,171.3,65,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T14:00:00,91.2,87.2,39.7,16.58,0,0,,0,0,18.1,5.8,326,1015.7,0,9.9,496,1.8,5,205,63.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T15:00:00,92.1,87.7,26.8,9.61,0,0,,0,0,19.9,7.9,253,1015.3,0,9.9,477,1.7,5,230.3,55.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T16:00:00,93,88.7,38.1,14.74,0,0,,0,0,21.8,13.5,297,1014.5,1.2,9.9,420,1.5,4,247,45.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T17:00:00,92.1,87.8,34.5,13.14,0,0,,0,0,23.3,7.9,322,1014.5,0,9.9,557,2,6,259,34.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T18:00:00,90.2,86.1,32.3,12.75,0,0,,0,0,18.3,3.4,160,1014.6,0,9.9,485,1.7,5,268.8,22.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T19:00:00,89.3,85.3,31.1,12.53,0,0,,0,0,22.1,0.6,273,1014.6,0,9.9,262,0.9,3,277.7,10.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T20:00:00,87.1,83.5,32.3,14.1,0,0,,0,0,17,3.6,193,1014.5,0,9.9,88,0.3,0,286.6,-1.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T21:00:00,83.6,81,37.9,19.68,0,0,,0,0,12.3,10,193,1014.7,0,9.9,1,0,0,296.3,-12.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T22:00:00,81.6,79.9,42.9,25.53,0,0,,0,0,26.2,17.7,165,1016.2,0,9.9,0,0,0,307.4,-22.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-19T23:00:00,76.6,76.6,45.7,33.45,0,0,,0,0,31.1,9.2,135,1017.6,0,9.9,0,0,0,320.7,-31.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T00:00:00,72.8,72.8,46.5,39.14,0,0,,0,0,7.2,8.1,71,1018.8,0,9.9,0,0,0,336.7,-37.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T01:00:00,72,72,47,40.91,0,0,,0,0,20.8,6.8,136,1019.1,0,9.9,0,0,0,355.2,-40.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T02:00:00,70.5,70.5,46.3,41.95,0,0,,0,0,19.7,3.5,51,1018.2,0,9.9,0,0,0,14.3,-39.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T03:00:00,66.7,66.7,46.3,47.86,0,0,,0,0,27.1,7.1,20,1018.7,0,9.9,0,0,0,31.7,-34.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T04:00:00,62.9,62.9,46.3,54.54,0,0,,0,0,13.6,5.9,16,1019.2,0,9.9,0,0,0,46.4,-27.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T05:00:00,61.9,61.9,46.3,56.49,0,0,,0,0,12.5,0.3,286,1019.7,0,9.9,0,0,0,58.5,-17.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T06:00:00,60.7,60.7,46.3,58.92,0,0,,0,0,11.9,3.4,17,1020.1,0,9.9,0,0,0,68.8,-7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T07:00:00,59.7,59.7,46.3,61.26,0,0,,0,0,11.6,0.3,294,1020.4,0,9.9,5,0,0,78,4.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T08:00:00,63.5,63.5,46.4,53.68,0,0,,0,0,12.3,0.4,292,1020.5,0,9.9,122,0.4,1,86.8,16.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T09:00:00,72.3,72.3,46.4,39.68,0,0,,0,0,15,0.2,300,1019.9,0,9.9,317,1.1,3,96.1,28.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T10:00:00,77.4,77.4,48.2,35.77,0,0,,0,0,15.2,3.7,511,1019.2,0,9.9,512,1.8,5,106.8,39.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T11:00:00,81.1,80.1,49,32.63,0,0,,0,0,14.8,6.9,49,1019.3,0,9.9,688,2.5,7,120.9,50.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T12:00:00,82.5,80.8,48.2,30.25,0,0,,0,0,17.2,3.7,515,1018.8,0,9.9,838,3,8,141.4,59.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T13:00:00,88.2,85,46.2,23.46,0,0,,0,0,16.1,7.8,229,1017.2,0,9.9,751,2.7,8,171.5,64.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T14:00:00,91.1,87.3,44.1,19.71,0,0,,0,0,19.7,7.8,260,1016.1,0,9.9,834,3,8,204.9,62.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T15:00:00,88.3,84.9,44.1,21.59,0,0,,0,0,13.6,4.7,540,1015.9,48.9,9.9,1007,3.6,10,230,55.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T16:00:00,89.3,85.7,43.3,20.25,0,0,,0,0,32.2,13,283,1015.6,50.6,9.9,267,1,3,246.7,45.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T17:00:00,89.1,85.5,42.2,19.52,0,0,,0,0,18.3,12.7,267,1014.9,2.3,9.9,234,0.8,2,258.8,34,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T18:00:00,87.3,84,43.1,21.38,0,0,,0,0,26.4,14.6,309,1014.9,0,9.9,305,1.1,3,268.6,22.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T19:00:00,84.2,81.5,41.3,22.06,0,0,,0,0,21.9,10.1,261,1015.4,0,9.9,183,0.7,2,277.5,10.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T20:00:00,80.2,79,41.4,25.23,0,0,,0,0,8.5,5.7,235,1015.6,0,9.9,44,0.2,0,286.4,-1.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T21:00:00,78.3,78.3,44,29.72,0,0,,0,0,24.2,15.4,133,1016,0,9.9,1,0,0,296.1,-12.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T22:00:00,71.3,71.3,44.2,37.68,0,0,,0,0,9.8,6.9,42,1016.8,0,9.9,0,0,0,307.2,-22.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-20T23:00:00,71.1,71.1,44.1,37.79,0,0,,0,0,7.6,9.7,12,1016.6,0,9.9,0,0,0,320.5,-31.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T00:00:00,67.1,67.1,46.1,46.95,0,0,,0,0,8.7,5.6,39,1017,0,9.9,0,0,0,336.7,-37.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T01:00:00,66.1,66.1,43.3,43.6,0,0,,0,0,19.7,4.6,31,1017.6,0,9.9,0,0,0,355.3,-40.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T02:00:00,62.3,62.3,44.1,51.33,0,0,,0,0,8.9,4.9,25,1017.8,0,9.9,0,0,0,14.4,-39.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T03:00:00,63.5,63.5,43.3,47.81,0,0,,0,0,24.2,8,13,1017.9,0,9.9,0,0,0,31.9,-34.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T04:00:00,62.5,62.5,43.3,49.43,0,0,,0,0,13,5.8,358,1018.3,0,9.9,0,0,0,46.7,-27.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T05:00:00,62.4,62.4,46.1,55.24,0,0,,0,0,12.8,5.7,2,1018.4,0,9.9,0,0,0,58.8,-17.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T06:00:00,60.4,60.4,46.1,59.32,0,0,,0,0,12.5,5.6,20,1018.8,0,9.9,0,0,0,69.1,-7.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T07:00:00,59.3,59.3,46.2,61.78,0,0,,0,0,11.4,3.5,15,1019.6,0,9.9,4,0,0,78.3,4.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T08:00:00,63.2,63.2,46.2,53.87,0,0,,0,0,12.1,0.3,299,1019.5,0,9.9,117,0.4,1,87.2,16.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T09:00:00,70.4,70.4,47.2,43.59,0,0,,0,0,13.4,0.3,299,1018.8,0,9.9,313,1.1,3,96.4,28.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T10:00:00,77.3,77.3,50,38.42,0,0,,0,0,13.9,5.7,117,1018.2,0,9.9,511,1.8,5,107.2,39.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T11:00:00,80.4,79.6,48.8,33.26,0,0,,0,0,18.8,6.7,137,1017.3,0,9.9,687,2.5,7,121.3,50.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T12:00:00,84.2,82,47.8,28.22,0,0,,0,0,17.4,4.8,8,1016.3,0,9.9,810,2.9,8,141.8,59.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T13:00:00,88.3,85.1,46.1,23.27,0,0,,0,0,15.7,6.5,265,1015.1,0,9.9,896,3.2,9,171.7,64.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T14:00:00,91.3,87.5,43.1,18.88,0,0,,0,0,15,8.1,277,1013.9,0,9.9,309,1.1,3,204.7,62.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T15:00:00,91.4,87.2,35.5,13.98,0,0,,0,0,19.7,7.1,270,1012.9,0,9.9,153,0.6,2,229.7,55.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T16:00:00,86.7,83.4,41.1,20.17,0,0,,0,0,35.4,6.8,290,1013.3,50.6,9.9,91,0.3,1,246.4,45.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T17:00:00,84,81.4,40.9,21.88,0,0,,0,0,21.4,12.8,290,1012.4,0,9.9,47,0.2,0,258.5,33.7,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T18:00:00,85.2,82.2,39.8,20.09,0,0,,0,0,18.7,12.9,281,1012.8,28.9,9.9,123,0.4,1,268.3,21.9,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T19:00:00,83.9,81.3,41.7,22.63,0,0,,0,0,20.2,9.3,250,1014.1,27.1,9.9,47,0.2,0,277.3,10,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T20:00:00,81.1,79.5,41.7,24.74,0,0,,0,0,24.2,6,217,1014,2.3,9.9,1,0,0,286.2,-1.7,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T21:00:00,77.4,77.4,44.7,31.34,0,0,,0,0,8.9,6,39,1014,0,9.9,0,0,0,295.8,-12.9,"TS761,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T22:00:00,75.2,75.2,42.6,31.18,0,0,,0,0,7.6,3.6,117,1014.1,0,9.9,0,0,0,307,-23.1,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-21T23:00:00,74.1,74.1,44.3,34.48,0,0,rain,0,0,6.5,6,13,1014.4,0,9.9,0,0,0,320.4,-31.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T00:00:00,72.1,72.1,44.4,36.92,0,0,,0,0,7.6,6.7,88,1014.3,82.6,9.9,0,0,0,336.6,-38,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T01:00:00,72,72,44.5,37.23,0,0,,0,0,10.5,0.6,294,1014.2,93.2,9.9,0,0,0,355.3,-40.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T02:00:00,71,71,43.4,36.88,0,0,,0,0,9.2,4.9,14,1014.5,46.6,9.9,0,0,0,14.6,-39.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T03:00:00,71.9,71.9,42.5,34.72,0,0,,0,0,9.8,0.4,300,1014.5,0,9.9,0,0,0,32.2,-35.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T04:00:00,68.2,68.2,43.3,40.55,0,0,,0,0,10.7,7.7,50,1015.5,0,9.9,0,0,0,46.9,-27.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T05:00:00,66,66,45.1,46.81,0,0,,0,0,10.7,6.8,107,1016.2,0,9.9,0,0,0,59.1,-18,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T06:00:00,63.1,63.1,45.1,51.76,0,0,,0,0,11.2,4.7,31,1016.6,0,9.9,0,0,0,69.4,-7.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T07:00:00,63,63,44.2,50.31,0,0,,0,0,10.5,3.4,35,1017,0,9.9,17,0.1,0,78.6,4.3,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T08:00:00,66.1,66.1,45.2,46.9,0,0,,0,0,9.6,0.1,300,1017.4,0,9.9,90,0.3,1,87.5,16,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T09:00:00,73.3,73.3,46.2,38.11,0,0,,0,0,8.9,3.5,2,1017.4,0,9.9,185,0.7,2,96.8,27.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T10:00:00,78.4,78.4,46.2,32.14,0,0,,0,0,11.4,5.9,97,1016.6,0,9.9,474,1.7,5,107.6,39.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T11:00:00,82.3,80.6,46.3,28.34,0,0,,0,0,17.2,3.4,157,1016,0,9.9,685,2.5,7,121.7,50.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T12:00:00,85.1,82.5,46.2,25.8,0,0,,0,0,16.6,7.6,29,1015,0,9.9,784,2.8,8,142.3,59.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T13:00:00,89.2,85.7,44,20.9,0,0,,0,0,17.9,8.7,247,1013.5,0,9.9,754,2.7,8,171.9,64,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T14:00:00,90.2,86.4,42.3,18.93,0,0,,0,0,19.7,3.4,130,1012.7,0,9.9,349,1.3,3,204.6,62.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T15:00:00,84.8,82.1,43.9,23.95,0,0,,0,0,36.9,26.5,17,1013.9,47.8,9.9,36,0.1,0,229.4,55,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T16:00:00,78.6,78.6,46.3,32.1,0.005,100,rain,0,0,31.5,14.9,326,1015.6,58.4,9.9,46,0.2,0,246.1,44.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T17:00:00,79.5,79.5,43.2,27.64,0.016,100,rain,0,0,37.4,13.9,10,1015.5,89.3,9.7,34,0.1,0,258.2,33.5,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T18:00:00,76.2,76.2,48,36.93,0.007,100,rain,0,0,25.5,15.2,59,1016.3,97.7,9.9,68,0.2,1,268.1,21.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T19:00:00,76.1,76.1,48,37.1,0.001,100,rain,0,0,30.3,5.5,293,1016.2,28.9,9.9,38,0.1,0,277,9.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T20:00:00,75.1,75.1,47.4,37.47,0,0,rain,0,0,23.7,6.1,76,1016,0,9.9,13,0,0,286,-2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T21:00:00,73.5,73.5,46.3,37.91,0,0,,0,0,23,8.4,58,1016.1,82.6,9.9,0,0,0,295.6,-13.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T22:00:00,73.4,73.4,47.9,40.46,0,0,rain,0,0,13.6,14.2,78,1016,50.6,9.9,0,0,0,306.8,-23.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-22T23:00:00,74,74,46.5,37.5,0,0,,0,0,11.2,4.5,351,1016.1,2.3,9.9,0,0,0,320.2,-32.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T00:00:00,72,72,46.5,40.19,0,0,,0,0,10.5,0.4,293,1016.4,87.2,9.9,0,0,0,336.5,-38.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T01:00:00,69.5,69.5,47.3,45.15,0,0,,0,0,13,0.4,310,1016.9,94.4,9.9,0,0,0,355.4,-41.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T02:00:00,68.4,68.4,47.2,46.55,0,0,,0,0,11.9,3.5,546,1016.3,83.9,9.9,0,0,0,14.8,-40.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T03:00:00,67.1,67.1,47.3,48.92,0,0,,0,0,10.3,6.7,31,1016.8,0,9.9,0,0,0,32.4,-35.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T04:00:00,65.3,65.3,48.1,53.79,0,0,,0,0,11,0.5,311,1017.9,46.6,9.9,0,0,0,47.2,-27.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T05:00:00,61.5,61.5,47.4,59.83,0,0,,0,0,11.4,4.5,70,1018.2,2.3,9.9,0,0,0,59.4,-18.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T06:00:00,62.3,62.3,48.1,59.61,0,0,,0,0,11.9,4.8,355,1018.9,0,9.9,0,0,0,69.7,-7.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T07:00:00,62.2,62.2,47.3,58.06,0,0,rain,0,0,11.9,4.5,40,1019.5,86.7,9.9,5,0,0,78.9,4.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T08:00:00,66.1,66.1,47.3,50.81,0,0,,0,0,12.5,0.4,310,1019.7,97.2,9.9,93,0.3,1,87.8,15.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T09:00:00,70.2,70.2,48.1,45.41,0,0,,0,0,14.8,0.2,299,1019.6,94.4,9.9,148,0.5,1,97.1,27.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T10:00:00,73.6,73.6,47.3,39.35,0,0,,0,0,17.2,0.4,285,1019.2,83.9,9.9,360,1.3,4,108,39.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T11:00:00,80.2,79.3,46.3,30.37,0,0,,0,0,17.7,5.6,565,1017.9,82.6,9.9,690,2.5,7,122.2,50.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T12:00:00,83.1,81.1,46.3,27.57,0,0,,0,0,17.7,3.5,538,1017,0.6,9.9,607,2.2,6,142.7,59,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T13:00:00,86.1,83.2,45.1,24.03,0,0,,0,0,15,3.9,287,1015.6,0,9.9,445,1.6,4,172.2,63.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T14:00:00,87.3,84,44.1,22.29,0,0,,0,0,18.3,5.8,601,1014.7,0,9.9,250,0.9,3,204.5,61.9,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-08-23T15:00:00,75.1,75.1,50.8,42.46,0,0,,0,0,36,20.4,340,1016.4,0,9.9,27,0.1,0,229.1,54.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T16:00:00,75.7,75.7,48.7,38.48,0.011,100,rain,0,0,28,7.9,18,1016.3,96,5.2,37,0.1,0,245.8,44.6,"KDRO,CSU82,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-08-23T17:00:00,72.2,72.2,53.1,51.05,0.015,100,rain,0,0,31.7,7.7,34,1017,97.7,9.8,110,0.4,1,257.9,33.2,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T18:00:00,75.2,75.2,51.1,42.85,0,0,,0,0,30.5,4.3,126,1016.9,26.1,9.9,30,0.1,0,267.8,21.4,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T19:00:00,70.4,70.4,51.4,51.06,0,0,rain,0,0,23.3,13,135,1018.4,26,9.9,25,0.1,0,276.8,9.5,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T20:00:00,69.5,69.5,51.3,52.52,0,0,,0,0,24.2,15.8,135,1018.3,85.8,9.9,20,0.1,0,285.7,-2.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T21:00:00,67.3,67.3,51.3,56.57,0,0,,0,0,21.9,8.1,96,1018.9,88.7,9.9,0,0,0,295.4,-13.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T22:00:00,67.1,67.1,51.5,57.37,0,0,,0,0,12.1,5.8,149,1020,99.7,9.9,0,0,0,306.6,-23.7,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-23T23:00:00,66.9,66.9,51.6,57.87,0.001,100,rain,0,0,10.7,9.1,130,1019.6,31.7,9.9,0,0,0,320.1,-32.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-24T00:00:00,65.2,65.2,52.5,63.45,0,0,,0,0,10.7,4.9,107,1020.5,85.6,9.9,0,0,0,336.5,-38.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-24T01:00:00,63.3,63.3,51.5,65.6,0,0,,0,0,12.3,4.6,108,1020,0,9.9,0,0,0,355.4,-41.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-24T02:00:00,61.5,61.5,51.6,69.95,0,0,,0,0,13.9,5.6,60,1020.1,0.6,9.9,0,0,0,14.9,-40.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-24T03:00:00,62.3,62.3,51.5,67.72,0,0,,0,0,13.9,4.5,92,1021,2,9.9,0,0,0,32.7,-35.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-24T04:00:00,60.6,60.6,51.5,72,0,0,rain,0,0,13.4,4.8,51,1020.5,2.3,9.9,0,0,0,47.5,-28,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-08-24T05:00:00,59.4,59.4,50.4,72.14,0,0,rain,0,0,11.2,0.3,284,1021,1.2,9.9,0,0,0,59.7,-18.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
